,user,service,value
623,Yx3rQ,txokolate white,0.0
624,anH4HDH,txokolate white,0.0
625,d4guBrpB,txokolate white,0.0
626,fJlBu,txokolate white,-0.003
627,fa6SQ,txokolate white,0.0
628,gKUuuzg9,txokolate white,0.0
629,ieuWQ,txokolate white,0.0
630,iia5SP5,txokolate white,0.0
631,jb1CjU1HF,txokolate white,0.0
632,larri45h,txokolate white,0.0
633,oS7WZT0,txokolate white,0.0
634,qpzNDzybrsi,txokolate white,0.0
635,sZfLY,txokolate white,0.0
636,uhDooz5uD,txokolate white,0.0
637,vRXyI,txokolate white,0.0
638,ws0cho3,txokolate white,0.0
639,ymETMF4M4,txokolate white,0.0
